primary_type	name	slug	lead_text
unknown	助松埠頭	sukematsu-futo	泉大津沖の人工島・助松埠頭は、倉庫前エリアの岸壁が海中でえぐれた地形になっており、ズボ釣りで狙う常連の姿が秋になると増えてきます。10〜12月は大阪湾からタチウオの群れが港湾部へ回遊してくるピークで、仕事終わりに駆けつけるアングラーが日没後の時合いを狙うのがこの場所のパターンです。北岸壁は外海に面したテトラ帯で、常夜灯がないため夜間はヘッドライトが必須になります。
unknown	南港野鳥園周辺護岸	nanko-yachoen-gokan	大阪南港の人工干潟に隣接する護岸で、大阪のローカルアングラーが古くから通うクロダイの一級ポイントです。夏から秋にかけてがシーズン本番で、常連はフカセ釣りや紀州釣り、落とし込みを使い分けて狙います。秋には30〜40cmクラスが2ケタ釣果になることも。隣接する野鳥園には渡り鳥が多く飛来するため、釣り糸や針の放置は厳禁です。
unknown	古座漁港	koza-port	古座川が熊野灘へ注ぐ河口に隣接した漁港で、テトラで護岸された河口域が隣り合う複合フィールドです。古座川からの淡水と海水が混じる汽水域には豊富なベイトが集まり、クロダイは河口まわりのぶっこみで見えチヌが確認されるほど魚影が濃く、常連は川の増水後の濁りが落ち着いたタイミングを狙う傾向があります。アオリイカはエギングでの釣果が多く、秋に実績が集中しており、冬は強風が入りやすい点を織り込んだうえで釣行計画を立てるのが地元流です。スズキはマルとヒラの両方が河口に入ります。
unknown	吉田新港	yoshida-shinko	西尾市の三河湾に面した吉田新港は、干潟の上に作られた小さな港で、潮位の変化が釣りのカギを握る場所です。干潮時には多くのポイントが干上がってしまうため、常連は満潮前後の時間帯に合わせて竿を出すのが基本スタイルです。堤防先の赤灯台付近は水深が浅く、クロダイやキビレ・セイゴが顔を見せるエリアで、西側堤防との間はブッコミ仕掛けの実績が高いポイントとして知られています。港内側は砂泥底が広がっていて、初夏から秋にかけてハゼが活発に動きます。
unknown	和歌山港	wakayama-ko	紀伊水道に開けた和歌山港は、紀ノ川の流れが合流する河口近くに位置し、淡水と海水が交わるエリアとして知られています。護岸沿いは足場が比較的よく、港内の水深は浅めですが、岸壁際や河口寄りの潮の流れがぶつかるポイントでは、秋から冬にかけてタチウオが夕マズメから夜にかけて回遊してきます。クロダイは周年狙えますが、春と秋が特に活発で、港内の係留ロープ周りが定番のポイントです。スズキは紀ノ川河口との行き来があるため、下げ潮のタイミングで河口方面と港内の境目に実績が集まっています。
unknown	城南島海浜公園	jonanjima-kaihin-koen	羽田空港対岸に位置する「みなと広場」の北東向き約300mの護岸が釣り場で、東京湾の航路に面しているぶん潮通しが際立っています。海底は砂と根が複雑に入り混じり、沖15m付近には沈みテトラも点在。全体的に水深は1〜3mと浅めで、干潮時は岸際がかなり薄くなります。根や海藻に居着くメバル・カサゴは通年狙えて、夜間に動きが活発になります。シーバスは5月下旬ごろから電気ウキへの反応が上がり、秋はタチウオも混じります。沈みテトラより先へ仕掛けを入れると根掛かりが多発するため、ウキ下は浅め設定が常連の定番です。
unknown	堀切町海岸（表浜）	horikiri-omotehama	ヒラメ狙いは離岸流を見つけて狙うと良い釣果が期待でき、シロギスの釣果が良い場所や水深に変化のある場所が有望なポイントの目安になります。
unknown	塩屋漁港	shioya-gyoko	御坊市南塩屋に位置する大型漁港で、赤灯台・白灯台の2本の堤防が主なポイントです。外側に伸びる赤灯台堤防は消波ブロックのない先端部が一番人気で、港口を通る回遊魚を狙いやすい地形です。御坊沖は瀬戸内海からの内海流と黒潮支流が交わるエリアで、港内は水深もあり魚種が豊富。サビキ釣りでは15cmクラスのアジが数釣れるほか、穴釣りでカサゴやアカハタも混じります。クロダイは紀州釣りで通う常連が多く、春から初夏が特に実績の高い時期です。メバルは白灯台堤防の際や堤防根元の明暗付近で夜間に出やすいとされています。
unknown	大磯町役場下	oiso-choyakuba-shita	大磯町役場前に広がる相模湾の護岸エリアです。照ヶ崎一帯は湘南唯一の岩礁海岸で、足元から沖にかけてツブ根が連なる複雑な底質が特徴的。護岸正面の2色付近には沈み根が走っており、根掛かりのリスクと引き換えにメジナやクロダイが居着く好地形になっています。地元の常連は水温が落ち着く秋口から冬にかけてフカセで通う人が多く、朝まずめの時間帯に釣り座が埋まることもあります。
unknown	大野漁港	ono-gyoko	矢田川の河口に位置する大野漁港は、底質が砂地中心で根掛かりが少なく、クロダイの魚影の濃さに定評があります。両側の堤防外側に入ったテトラ際がクロダイの主なポイントで、地元の常連はウキフカセや前打ちで狙います。満潮時でも水深が2ヒロ前後と浅いため、干潮前後は狙える時間が限られており、満潮の前後2〜3時間に的を絞るのが地元流。川の影響でアジやサバなどのエサ取りが少なく、チヌ狙いには好都合な環境です。
unknown	夷隅川河口	isumigawa-kako	千葉県最大の流域面積を誇る夷隅川の河口部に広がる汽水域の釣り場です。河口はビーチ状の地形で全体的に浅く、支流の三軒屋川との合流付近でも水深は膝下ほど。干潮時には10m先でも水深60cm前後の砂泥質干潟が広がります。ハゼは夏から秋に数釣りができ、10〜11月には15〜20cmの良型が川の対岸側に集まる傾向があります。堤防の外海側ではシロギスやイシモチを狙え、テトラ周りや橋桁付近はスズキの定番ポイントとして地元に知られています。
unknown	安倍川河口	abegawa-kako	駿河湾に注ぐ安倍川の河口は、砂地を主体にサンドバーが形成された浅めの地形で、台風や大雨のたびに払い出しの向きが東西に変化するのが特徴です。稚アユやボラが河口に集まる初夏から秋口にかけてマゴチが接岸し、地元の常連は朝マズメの時間帯に河口払い出しや流れのヨレを丁寧に打っていきます。東岸はオープンサーフ、西岸はテトラ帯に近くブレイクがある地形で、両岸で雰囲気が大きく異なります。
unknown	宮川河口	miyagawa-kako	伊勢市を流れる宮川が伊勢湾に注ぐ河口で、左岸の土路・右岸の大湊と中州を挟んだ広大な地形が特徴です。西側護岸から最河口部にかけてがメインポイントで、4月〜11月に地元の常連が電気ウキやぶっ込みでクロダイを狙います。流れが速くスパイクオモリが活躍する場面も多く、雨続きで塩分濃度が下がると魚の寄りが落ちるため、晴天続きの上げ潮タイミングが狙い目です。前打ちでカニエサを使い52cmを筆頭に良型3枚という釣果も残っています。
unknown	富津岬	futtsu-misaki	浦賀水道に面した東京湾口の岬で、東京湾シーバスゲームの黎明期から知られる実力派ポイントです。岬の北側・南側ともに遠浅のサーフが広がり、ウェーディングでシーバスを狙うアングラーが多く訪れます。沖に出るほど馬の背が点在して水深が変化し、コノシロなどのベイトが絡むタイミングには良型が出やすいと地元では語られています。富津エリアならではの速い潮流が特徴で、特に先端の砂洲エリアは地形が頻繁に変わるため、足元の水位の変化には細心の注意が必要です。
unknown	富田川河口	tomidagawa-kako	白浜町・富田浜に面した富田川河口は、川と海が交わる広大な砂地の汽水エリアです。水深は全体的に浅めで、富田川と高瀬川が合流する中洲周辺が汽水域の好ポイントとして知られています。中洲先端の堤防は満潮時にほぼ水没するほど低く、潮位の変化に合わせてポイントが大きく変わります。スズキはルアーでの実績が高く、河口からさらに上流の汽水域まで幅広く狙えます。クロダイ・キビレは富田川本流筋に多く、ハゼは砂地の浅場で夏場に数が出ます。
unknown	山崎川・堀川河口	yamazaki-horikawa	名古屋市内を流れる山崎川と堀川が合流する河口部で、伊勢湾からの潮が差し込む汽水域です。護岸にはシートパイルや係留船が点在し、水深は1m前後と浅め。常連の落とし込み師が通うのは乗っ込みが始まる2月後半から3月で、満潮を過ぎて潮が緩み川が逆流し始めるタイミングに食い気が立つとされています。対岸からクロダイを狙う釣り人の姿も見られ、複数の角度からポイントを攻められるのもこの合流部ならではの特徴です。
unknown	岩田川河口	iwata-kako	津市を流れる岩田川が伊勢湾に注ぐ河口エリアです。津ヨットハーバーに隣接し、先端が二股に分かれた長い堤防が特徴的な地形で、赤灯台側には堤防全体に消波ブロックが組まれています。クロダイはこのテトラ帯に居着く個体が多く、ウキ釣りや落とし込みで狙う常連が通います。白灯台側は満潮時に水深が増してクロダイの回遊が活発になるため、潮が満ちてくるタイミングを見計らう地元アングラーの姿も見られます。春の乗っ込み期と夏から秋の夜間が特に動きのある時期とされています。
unknown	岸和田渡船利用一文字堤防	kishiwada-ichimonji	大阪湾に浮かぶ岸和田沖の一文字堤防は、沖一文字・旧一文字・中波止の3つからなる垂直ケーソン構造の波止です。クロダイは夏〜秋がねらいやすく、堤防壁面に付くイガイやタンクガニをエサにした落とし込みで歩き回るスタイルが地元常連に定着しています。沖一文字（通称・沖の北）は水深約10mで手前から沖10mほどに基礎石が入った粗い底質。エビ撒き釣りでは波止際タナ2〜2.5ヒロの実績が渡船の釣果情報にも頻繁に登場します。
unknown	市原海づり施設（オリジナルメーカー海づり公園）	ichihara-umizuri-shisetsu	養老川の河口に設けられた有料桟橋施設で、カレイを狙う常連が向かうのは桟橋の養老川側・先端付近です。川の流れと潮の干満がぶつかる砂泥底エリアに居着きやすく、水深は10m以上あります。冬に子持ちカレイが上がる時期になると施設の公式SNSでも「シーズン到来」と発信されるほど活気づき、開園直後から先端付近の釣り座が埋まっていくことも珍しくありません。桟橋まわりには捨て石や漁礁が多く沈んでいるため根掛かりも起きやすく、予備の仕掛けやオモリは複数持参するのが現地の定石とされています。
unknown	常滑りんくう釣り護岸	rinku-gogan	知多半島西側、伊勢湾に面した常滑りんくう釣り護岸。約1kmの護岸は海底が砂地続きで、足元の敷石エリアにはウィードが茂りクロダイが付きやすい地形です。護岸中間部にあるセントレア大橋・鉄道橋の橋脚まわりはストラクチャーとなっており、常連がクロダイ狙いで足を運ぶ一級ポイント。夏の夕マヅメには石畳の橋下付近で大型のクロダイが出ることも。秋口の下げ潮では朝7〜10時ごろにアタリが集中する傾向があります。
unknown	引地川河口	hikichigawa-kako	藤沢・鵠沼の砂浜に注ぐ引地川の河口は、砂泥混じりの超遠浅な地形が特徴です。干潮時には干上がる箇所が出るほど水深が浅く、満潮前後の限られた時間帯だけ潮が入り込んでクロダイが差してきます。夏から秋にかけては48cmの釣果記録も残っており、川筋と相模湾の潮目がぶつかるポイントを朝夕マズメに狙うアングラーが集まります。サーフ側との境目あたりで潮が動き始めるタイミングが地元勢のよく知るチャンスタイムです。
unknown	形原漁港	katahara-gyoko	三河湾の北岸、蒲郡市に位置する形原漁港は、形原大橋沿いに広がる比較的大規模な漁港です。港内は岸壁際に敷石が入っており、その隙間を好むメバルやカサゴが夕マズメ以降に活発になります。クロダイは潮通しのよい堤防際でウキフカセの実績が高く、地元アングラーは下げ潮に入るタイミングを狙って釣り座を構えます。アジは夏から秋にかけて港内の常夜灯周りに回遊が入り、夜間のサビキやアジングで数が出やすい時期です。
unknown	御前崎ロングビーチ	omaezaki-longbeach	御前崎灯台の下からロングビーチにかけての海岸は、遠浅の砂地サーフが広がる遠州灘の釣り場です。底質は砂主体で、サーフ全体に均一な浅瀬が続きます。ヒラメはショアからのミノーやジグでのルアー釣りが主流で、秋から冬にかけて実績が高く、早朝のサーフ際に狙い目があります。夏場はシロギスの投げ釣りが盛んで、地元アングラーは遠投で砂底を丁寧に探るスタイルが定番です。サーファーとポイントが重なるため、混雑する週末は早朝の入水が鉄則となっています。
unknown	忠岡木材コンビナート	tadaoka-mokuzai	忠岡木材コンビナートは、忠岡町の貯木場を囲む工業地帯護岸で、白灯台〜ホクシン前テトラにかけてが最も外海に面したポイントです。タチウオは10月から12月にかけてシーズンが本格化し、この時期の夜間は常連たちで護岸がびっしり埋まるほどの賑わいに。釣り場の多くが内海に面した垂直岸壁のため冬でも水温が安定しやすく、クロダイやハネは年間を通じて顔を見せます。大津川河口に近い水銀灯周辺では、潮の変わり目のタイミングに実績が集まっています。
unknown	文里港	momori-ko	田辺湾の最奥にある文里港は、地元の釣具店が「台風の時でも波が来ない」と称するほど穏やかな漁港です。港内全体にクロダイの魚影が濃く、とりわけ港奥の停泊場岸壁や白灯台周辺は常連が足繁く通う定番ポイント。濁りが入ったタイミングや夜間の実績が高く、ウキフカセや紀州釣りスタイルで狙う釣り人が多いです。アジとサバはサビキで群れが入ると一気に数が伸び、湾奥ならではの落ち着いた水面でじっくり待てる釣り場です。
unknown	新宝緑地	shinpo-tokai	天白川が伊勢湾へ注ぐ東海市側の護岸に広がる新宝緑地は、一帯が干潟に囲まれた典型的な河口フィールドです。全体的に水深が浅く、干潮時にはほぼ釣りにならないため、常連は満潮前後の時間帯を軸に釣行計画を立てています。クロダイは夜間に伊勢湾側から餌を求めて遡上してくる個体が多く、アナジャコやアケミ貝を餌にしたぶっこみで狙うのが地元定番の流儀です。タモ網は4〜5m以上のものが必須です。
unknown	新庄漁港	shinjo-gyoko	田辺市新庄町に位置する小規模な漁港で、紀伊水道に面した田辺湾の南側エリアにあたります。港内は穏やかで水深は浅めですが、テトラや岸壁際の隙間にカサゴやメバルが定着しており、夕方から夜にかけて常連が足繁く通います。アオリイカは秋口から堤防先端や藻場が絡むエリアで実績があり、地元では活きアジを使ったヤエン釣りも行われています。南紀らしく水温が高めに保たれるため、冬場もカサゴとメバルは通年狙えるのが特徴です。
unknown	新舞子マリンパーク海釣り施設	shinmaiko-fishing	知多半島・知多市に位置する全長740mの管理堤防です。水深3〜5m、足元から5mほどの範囲に敷石が沈んでカサゴやメバルの住処になっており、その沖からは砂地が続きます。春先になると手前側に海藻が密生し始め、ポイントが絞られる時期として常連には知られています。夏場はクロダイ・キス・ハゼ、秋になるとアジやセイゴの回遊も加わり魚種が入れ替わります。冬はカレイやアイナメ狙いの釣り人が夜明け前から並んで定位置を確保する姿が見られます。
unknown	木更津潮浜公園	kisarazu-shiohama-koen	東京湾に面した木更津の遠浅護岸で、底質は砂地が広がります。干潮時は水深が1m以下になることもあり、釣りになるのは満潮前後の限られた時間帯。シーバスのメジャーポイント・矢那川河口の対岸に位置するため潮通しはよく、春から秋にかけてクロダイやキビレの実績があります。公園東側の河口エリアは汽水を好む魚が入りやすく、夜の時合いにチンチン（クロダイの若魚）が顔を出すことも。場所によっては捨て石が点在し根掛かりに注意が必要です。
unknown	東扇島西公園	higashi-ogishima-nishi-koen	川崎市で唯一の海釣りスポットとして地元では「西公園」の愛称で親しまれています。全長約540mの護岸は北側の火力発電所の温排水の影響で冬場も魚影が安定しやすく、南側の先端部は潮通しが抜群です。タチウオは先端が実績ナンバーワンですが中央付近でも当たりが出ることがあります。出かける前に公園内の勇竿釣具店のSNSで釣況を確認しておくのがこの釣り場の定番です。
unknown	武豊緑地	taketoyo-ryokuchi	衣浦港に面する知多半島の護岸で、地元では「ファイザー前」の名でも知られています。釣り場はL字型のコンクリート護岸で、左側エリアは水深があり足元のサビキが成立しますが、奥の沖向きは足元に石積みが入っているため仕掛けの落としどころに注意が必要です。アジはL字の曲がり角付近が実績高く、朝5時から場所取りに来る常連がいるほどの競争ポイントです。クロダイは春から秋がメインシーズンで、ヘチ・落とし込みのスタイルで岸壁際を狙う釣り人が多く見られます。夜間はセイゴやアナゴの釣果も上がります。
unknown	水の広場公園	mizu-no-hiroba-koen	有明西運河に沿ってのびるお台場の護岸スポットです。西地区（青海駅エリア）の水深は3〜4メートルと比較的深く、護岸のヘチにクロダイが居付いています。イガイを使った落とし込みで夏〜秋にかけてチヌの気配が濃くなり、40cmクラスの実績も出ています。有明客船ターミナル付近は5〜6メートルの水深があり、正月前後には産卵前のカレイが接岸するため、毎年この時期になると常連たちが護岸に竿を並べます。東地区はゴロタ底で根掛かりに注意が必要です。
unknown	江須ノ川漁港	ezusaki-gyoko	和歌山県西牟婁郡すさみ町の江須崎に位置する小漁港で、磯渡しの基地としての色合いが強い釣り場です。外側の堤防は立入禁止となっており、港内の堤防は水深が浅めのため、多くの釣り人は渡船を利用して周囲の磯へと向かいます。江須崎周辺の磯は岩礁が入り組んだ地形で、秋から冬にかけてアオリイカのエギングに通う常連が多く、クロダイやカサゴは磯際の穴周りに定着しています。港内ではサビキで小物を狙う姿も見られます。
unknown	泉佐野食品コンビナート	izumisano-food-combinator	大阪湾に面した泉佐野市の埋立地護岸で、通称「ドラム缶」と呼ばれる半円状のセル石が北側だけで27個並ぶのが特徴です。水深は3〜5mほど。タチウオのシーズンは秋が本番で、夕マヅメから半夜釣りにかけてが勝負どころ。常連は夕方のルアーから始め、活性が落ち着いたら電気ウキに切り替えるパターンが定番です。水温が下がる晩秋になると数より型が上向き、ドラゴン級への期待が高まります。人気ポイントのドラム缶は「1組1基」の暗黙ルールがあり、ハイシーズンは早めの場所取りが必要です。
unknown	泉大津人工島	izumiotsu-jinto	泉大津人工島（助松埠頭）は、大阪湾に浮かぶ人工島で「花市場前」「倉庫前」「北岸壁」の3つのポイントを持つ釣り場です。花市場前の岸壁際は水深約3ヒロ（4〜5m）で足場もよく、秋口から初冬にかけて常連さんのタチウオ狙いが増えてきます。外海側に面した北岸壁はテトラ帯で、タチウオや青物の実績もありますが、常夜灯がないため夜釣りにはヘッドライトが必須です。湾奥に位置する花市場前はタチウオの回遊が外向きの釣り場より少し遅れる傾向があり、晩夏以降の半夜釣りが狙い目とされています。
unknown	清水袖師埠頭	shimizu-sodeshi-futo	清水港の袖師埠頭は、SOLAS条約の影響で立入禁止エリアが多く、釣りができるのは埠頭奥の限られた岸壁エリアです。庵原川の排水・河川流入が近く、潮が動く時間帯には魚の活性が上がりやすい地形です。タチウオは群れが接岸する秋が本番で、常連は暗い時間帯に発電機を持ち込んで電気ウキで狙うスタイルが定番となっています。アオリイカは同じ秋のシーズンにエギングで実績があり、ベイトフィッシュの接岸次第で青物やカマスの回遊も見られます。
unknown	盤洲干潟	banzu-higata	小櫃川河口に発達した約1,400haの広大な砂質干潟で、東京湾のウェーディングゲームといえばここという関東アングラーも多い場所です。干潟の沖には竹杭が打ってある船道が走っており、干潮時に見立海岸から沖へ20分ほど歩いて入っていくのが地元スタイル。干満差が大きく潮の動きが速いため、有効に動ける時間は限られます。また干潟内はエイが多いことで知られていて、フローティングベストとエイガード、フラッシャー（点滅灯）の装備が当たり前になっています。シーバスに交じってマゴチやクロダイの実績もあります。
unknown	真野港	mano-ko	釣り場は東側の岸壁・大堤防・小堤防の3エリアに分かれており、堤防沿いに車を止めて整備された階段から釣り座に下りられます。三河湾奥特有の干潟地形のため全体的に水深は浅く、潮位の変化が釣果を大きく左右します。クロダイはヘチ際や水路絡みのポイントに実績があり、夏から秋の満潮前後が狙い目とされています。ハゼは夏場に護岸沿いの浅場で好調になり、常連はほぼ干潮を避けて満潮絡みの時間帯に合わせて入ることが多いです。
unknown	矢作古川河口	yahagi-furukawa-kako	潮が引くと川幅の大部分が干上がるほど干満差が大きく、潮位によってポイントの雰囲気が一変するのがこの川の特徴です。
unknown	稲永公園・庄内川河口	inae-kouen	名古屋市港区・庄内川河口に広がる藤前干潟に面した稲永公園は、6月下旬〜10月がハゼのシーズンです。護岸から5mほど先にゴツゴツした岩が点在し、その沖は砂地になっています。満潮から潮が引くタイミングは川の流れと潮流が重なって流れが速くなり、常連さんはオモリを10号まで上げて対応しています。11月になると護岸より少し下流側のポイントで15cm超の良型が顔を出すといわれています。
unknown	筏川河口	ikadagawa-kako	弥富市を流れる筏川は川に常時濁りが入っており、水門（プール）周辺や筏川橋南側に「ウナギ道」と呼ばれる回遊ルートが形成されています。地元の常連は春先3〜4月の夜間からブッコミ釣りでウナギを狙い始め、梅雨から夏にかけてが盛期です。モエビの尾掛けを対岸方向へ遠投して置きザオで待つスタイルが主流で、釣れたウナギは泥を吐かせてから食べるのがこの川の流儀。同じポイントにクロダイやセイゴも入り込みます。
unknown	紀ノ川河口	kinokawa-kako	紀ノ川河口は、和歌山市の東から西へ流れる紀ノ川の河口エリアで、河口から数km上流の紀の川大堰まで汽水域が広がっています。底質は紀ノ川から運ばれた砂が堆積した砂地地形で、潮の干満によって流れが大きく変わるのが特徴です。スズキは下げ潮が効き始める時間帯に実績が高く、常連の釣行記でも「下げ4分前後から流れが出る」タイミングが繰り返し語られています。クロダイは冬から春の乗っ込み期に40cm前後の良型が多く、右岸（北岸）が北風を背に受ける冬場でも釣りやすい定番ポイントです。夏の終わりからはタチウオも回遊し、年間を通して多彩なターゲットが揃います。
unknown	舞洲緑地	maishima-ryokuchi	大阪市此花区の人工島・舞洲にある釣り解放区で、護岸スリット部分にはイガイが付着しており、チヌが壁際を回遊する夏場に常連が集まります。足元の水深は1〜2m程度とやや浅めで、東側の奥へ向かうほど浅くなる地形です。西側の半円状ベランダ手前は潮の変化が出やすく、フカセや落とし込みで実績が高いポイント。釣り解放区は200m弱と限られるため、週末は朝のうちに入るのが常連の間での定石になっています。
unknown	船見埠頭	funami-futou	名古屋港エリアに位置する船見埠頭は、潮見埠頭と連結した突堤状の護岸が伸びる岸壁ポイントです。駐車スペースが限られる分、人が少なく落ち着いて竿を出せる穴場として知られています。岸壁のキワを丁寧に探る落とし込みスタイルが定番で、クロダイとシーバスが同じポイントで混在するのがこの場所の面白さ。春の乗っ込み期から夏・秋にかけてクロダイの動きが活発になり、夜釣りではアナゴが交じることもあります。
unknown	花水川河口	hanamizugawa-kako	平塚と大磯の間に位置する遠浅サーフの河口で、干潮時には水深が1m前後まで下がります。干満のたびに流れが東西に向きを変える独特の地形で、砂泥底の河口際に潮が当たり始める満潮前後が、クロダイを狙う常連たちの狙い目とされています。春の乗っ込み期から夏場にかけて海側でのウキフカセやブッコミに実績があり、右岸・左岸どちらからでもアプローチできます。
unknown	蒲池漁港	kamachi-gyoko	蒲池漁港（鬼崎漁港）は、知多半島の常滑市蒲池町に位置する小規模な漁港です。伊勢湾に面した港内は潮の流れがおだやかで、底質は砂泥まじりのフラットな地形が広がっています。灯台ふもとから沖へ向かって投げると、船道のミオ筋あたりで水深が変化するかけ上がりがあり、冬になると常連たちがカレイ狙いでこのポイントに竿を並べます。朝マヅメはもちろん、陽が沈んでからの時合いにもアタリが集中しやすい傾向があります。港内には立入禁止エリアや航路付近の投げ釣り禁止区域があるため、釣り座の選択には注意が必要です。
unknown	衣浦トンネル周辺（半田側）	kinura-tunnel-handa	衣浦海底トンネルの半田市側、半田緑地公園に隣接する護岸が釣り場です。底質は砂泥底で、護岸沿いには石積みの駆け上がりが形成されており、満潮時に隠れる石畳が干潮になると姿を現します。この石畳まわりがクロダイ狙いの定番ポイントで、落とし込みの常連はモエビやカニをエサに前打ちでじっくり攻めるスタイルが主流です。メバルは冬から始まり5〜6月にかけて型が出やすく、夜間は外灯周りに魚が集まります。根掛かりしやすいエリアもあるため、仕掛けの予備は多めに準備しておくのが地元流です。
unknown	衣浦トンネル周辺（碧南側）	kinura-tunnel-hekinan	三河湾に面した碧南緑地（衣浦トンネル碧南側）は、川からの延長線上にある入江の奥に位置するため汽水を好む魚が多く、クロダイの魚影は濃いポイントです。全長300mほどのボードウォーク（ウッドデッキ）沿いの護岸が釣り場で、足元にはボードウォーク基礎の敷石が入っており、前打ち・落とし込みでモエビやカニを使うと大型クロダイの実績があります。特に岸壁中央からウッドデッキ方面にかけてが狙い目で、6月初旬ごろから竿を出す常連が増え始めます。釣果が出やすいのは大潮・中潮の満潮からの下げ潮と夕マヅメが重なる時間帯で、常夜灯も多いため夜間のセイゴ狙いにも定評があります。
unknown	赤羽港・赤羽西海岸	akabane-ko	渥美半島の太平洋側に面した田原市の遠浅サーフで、沖35m地点でも水深4m前後という地形が続きます。砂泥底が広がりシロギスの好漁場で、春〜夏の接岸シーズンには常連の投げ師が早朝から竿を並べます。夏はサーファーで砂浜が混み合うため、地元勢は6月のピンギスか9月以降の落ちギスシーズンに絞って訪れることが多いです。赤灯台堤防のテトラ越しに西海岸方向へ投げるとキスやイシモチが交じります。
unknown	越戸突堤・若見海岸	koshito-tottei	ヒラメやカレイは遠州灘特有の荒れ後に砂地が攪拌されたタイミングで活性が高まるとされており、地元の常連は波のおさまりかけた朝まずめを狙い打ちにするスタイルが多いです。
unknown	釜の口	kama-no-kuchi	真鶴半島の北東側に位置する地磯・釜の口は、足もとで7m、ミゾの中では10mを超える水深を誇る、真鶴でも屈指の深場の磯です。相模湾を西進してきた潮流が直接当たる地形のため、メジナの魚影が常に濃く、寒の季節に真っ先に型が出始めるポイントとして知られています。春から初夏にかけてはエギングやヤエンでアオリイカのキロアップも期待できます。ただし入磯にはロープを使う急な崖下りがあり、常連の多くは背負子持参で早朝マヅメに照準を合わせてやってきます。
unknown	鍋田避難港	nabeta-hinankō	弥富市の鍋田避難港は、干潮時には海底が見えるほど浅くなる水深2m前後の小場所ながら、岸壁に沿って作業船が複数停泊しており、その船底周りにクロダイが居つくことで知られています。地元の常連は落とし込みで岸壁と作業船の隙間を丁寧に探るスタイルを好み、過去には45cmクラスの釣果も報告されています。潮位が下がりすぎると底が露出してしまうため、満潮前後の限られた時間帯に竿を出すのがここでの鉄則です。夏から秋にかけてはハゼの穴場としても地元アングラーに認識されている港です。
unknown	長手鼻・ゴーシュ浦	nagatebana-goshuura	ゴーシュ浦は三浦半島南端・雨崎地区に位置し、砂地に岩がゴロゴロ混在する変化に富んだ底質が特徴の地磯です。水深は比較的浅く、磯場から海底が透けて見えることも。春はクロダイ良型の実績が高く、エギングでアオリイカを狙うなら、岩礁が点在するカケアガリ周辺が定番ポイントです。三浦半島エリアでは5月上旬から接岸が始まり、産卵回遊が重なる6月後半〜7月が最盛期。夕まずめから夜間の時間帯に地元エギンガーが足繁く通います。
unknown	飛島埠頭	tobeshima-futou	愛知県飛島村の名港西４区に位置する直線約940mのコンクリート護岸。貯木場に隣接した構造で、岸壁際にはクロダイが居着きやすい環境が整っています。夏場はハゼ狙いの常連で護岸が賑わい、水温が落ち始める秋口からクロダイとシーバスを意識した釣り人の姿が増えます。岸壁中央付近から伊勢湾岸道方面のエリアが特に実績が高く、名古屋・三重方面からも足を運ぶ釣り人が多いポイントです。
